Id,store_id,book_id,Transaction_date
89733,9,68428,2016-01-12
89734,10,68428,2016-01-19
89735,10,68428,2016-01-26
89736,1,68428,2016-02-05
89737,8,68428,2016-02-12
89738,7,68428,2016-02-17
89739,9,68428,2016-02-21
89740,4,68428,2016-02-27
89741,1,68428,2016-03-06
89742,1,68428,2016-03-12
89743,6,68428,2016-03-24
89744,7,68428,2016-03-30
89745,5,68428,2016-04-06
89746,1,68428,2016-04-15
89747,6,68428,2016-04-16
89748,4,68428,2016-04-24
89749,4,68428,2016-05-05
89750,4,68428,2016-05-12
89751,8,68428,2016-05-17
89752,8,68428,2016-05-22
89753,10,68428,2016-05-30
89754,9,68428,2016-06-07
89755,6,68428,2016-06-14
89756,7,68428,2016-06-19
89757,9,51496,2011-02-04
89758,8,51496,2011-02-07
89759,1,51496,2011-02-16
89760,8,51496,2011-02-23
89761,10,51496,2011-03-03
89762,8,51496,2011-03-05
89763,8,51496,2011-03-17
89764,4,51496,2011-03-20
89765,1,51496,2011-03-30
89766,6,51496,2011-04-06
89767,1,51496,2011-04-10
89768,8,51496,2011-04-21
89769,7,51496,2011-04-27
89770,8,51496,2011-05-05
89771,7,51496,2011-05-09
89772,6,51496,2011-05-15
89773,7,51496,2011-05-24
89774,6,51496,2011-05-28
89775,9,51496,2011-06-08
89776,2,51496,2011-06-15
89777,8,51496,2011-06-23
89778,7,51496,2011-06-29
89779,7,51496,2011-07-03
89780,5,51496,2011-07-12
89781,4,51496,2011-07-17
89782,7,51496,2011-07-25
89783,9,51496,2011-08-05
89784,1,51496,2011-08-10
89785,10,51496,2011-08-16
89786,9,51496,2011-08-25
89787,5,51496,2011-08-27
89788,2,51496,2011-09-05
89789,9,51496,2011-09-15
89790,2,51496,2011-09-21
89791,3,51496,2011-09-28
89792,7,51496,2011-10-06
89793,7,51496,2011-10-09
89794,2,51496,2011-10-19
89795,4,51496,2011-10-27
89796,7,51496,2011-10-29
89797,8,51496,2011-11-09
89798,3,51496,2011-11-16
89799,3,51496,2011-11-25
89800,3,51496,2011-12-01
89801,1,51496,2011-12-07
89802,9,51496,2011-12-12
89803,10,51496,2011-12-19
89804,4,51496,2011-12-26
89805,7,51496,2012-01-02
89806,9,51496,2012-01-08
89807,10,51496,2012-01-16
89808,3,51496,2012-01-23
89809,1,51496,2012-02-01
89810,3,51496,2012-02-10
89811,9,51496,2012-02-16
89812,1,51496,2012-02-22
89813,3,51496,2012-03-02
89814,3,51496,2012-03-09
89815,1,51496,2012-03-11
89816,2,51496,2012-03-23
89817,3,51496,2012-03-30
89818,6,51496,2012-04-03
89819,3,51496,2012-04-12
89820,5,51496,2012-04-16
89821,7,51496,2012-04-24
89822,5,51496,2012-04-28
89823,8,51496,2012-05-08
89824,9,51496,2012-05-17
89825,8,51496,2012-05-25
89826,2,51496,2012-05-26
89827,10,51496,2012-06-03
89828,7,51496,2012-06-15
89829,9,51496,2012-06-21
89830,1,51496,2012-06-27
89831,1,51496,2012-07-02
89832,5,51496,2012-07-08
89833,6,51496,2012-07-20
89834,3,51496,2012-07-24
89835,4,51496,2012-08-03
89836,3,51496,2012-08-06
89837,8,51496,2012-08-15
89838,5,51496,2012-08-23
89839,1,51496,2012-08-29
89840,8,51496,2012-09-07
89841,10,51496,2012-09-10
89842,10,51496,2012-09-21
89843,5,51496,2012-09-28
89844,10,51496,2012-10-01
89845,1,51496,2012-10-06
89846,7,51496,2012-10-14
89847,1,51496,2012-10-22
89848,9,51496,2012-10-27
89849,1,51496,2012-11-04
89850,2,51496,2012-11-15
89851,1,51496,2012-11-22
89852,2,51496,2012-11-27
89853,3,51496,2012-12-01
89854,6,51496,2012-12-14
89855,8,51496,2012-12-18
89856,8,51496,2012-12-23
89857,6,51496,2012-12-30
89858,8,51496,2013-01-07
89859,9,51496,2013-01-16
89860,1,51496,2013-01-23
89861,3,51496,2013-01-26
89862,4,51496,2013-02-08
89863,1,51496,2013-02-13
89864,5,51496,2013-02-17
89865,4,51496,2013-02-26
89866,6,51496,2013-03-07
89867,2,51496,2013-03-11
89868,6,51496,2013-03-18
89869,4,51496,2013-03-28
89870,2,51496,2013-04-01
89871,5,51496,2013-04-06
89872,7,51496,2013-04-18
89873,7,51496,2013-04-24
89874,2,51496,2013-04-27
89875,8,51496,2013-05-07
89876,7,51496,2013-05-12
89877,3,51496,2013-05-24
89878,3,51496,2013-05-30
89879,6,51496,2013-06-05
89880,8,51496,2013-06-13
89881,1,51496,2013-06-19
89882,2,51496,2013-06-24
89883,2,51496,2013-06-30
89884,10,51496,2013-07-08
89885,8,51496,2013-07-18
89886,7,51496,2013-07-25
89887,10,51496,2013-08-01
89888,6,51496,2013-08-06
89889,10,51496,2013-08-11
89890,2,51496,2013-08-20
89891,1,51496,2013-08-26
89892,2,51496,2013-09-01
89893,4,51496,2013-09-10
89894,9,51496,2013-09-17
89895,1,51496,2013-09-22
89896,2,51496,2013-09-30
89897,8,51496,2013-10-06
89898,3,51496,2013-10-17
89899,3,51496,2013-10-23
89900,1,51496,2013-11-01
89901,6,51496,2013-11-08
89902,1,51496,2013-11-14
89903,8,51496,2013-11-17
89904,7,51496,2013-11-28
89905,4,51496,2013-12-05
89906,8,51496,2013-12-09
89907,10,51496,2013-12-17
89908,4,51496,2013-12-23
89909,1,51496,2013-12-31
89910,5,51496,2014-01-09
89911,4,51496,2014-01-17
89912,5,51496,2014-01-22
89913,7,51496,2014-01-26
89914,5,51496,2014-02-07
89915,6,51496,2014-02-08
89916,7,51496,2014-02-20
89917,7,51496,2014-02-27
89918,3,51496,2014-03-07
89919,4,51496,2014-03-10
89920,3,51496,2014-03-21
89921,4,51496,2014-03-27
89922,5,51496,2014-04-03
89923,8,51496,2014-04-08
89924,7,51496,2014-04-18
89925,5,51496,2014-04-20
89926,5,51496,2014-04-29
89927,10,51496,2014-05-04
89928,9,51496,2014-05-13
89929,10,51496,2014-05-17
89930,4,51496,2014-05-29
89931,5,51496,2014-06-06
89932,10,51496,2014-06-09
89933,4,51496,2014-06-19
89934,4,51496,2014-06-26
89935,9,51496,2014-07-03
89936,1,51496,2014-07-09
89937,5,51496,2014-07-15
89938,5,51496,2014-07-19
89939,4,51496,2014-07-31
89940,10,51496,2014-08-07
89941,3,51496,2014-08-09
89942,4,51496,2014-08-20
89943,9,51496,2014-08-26
89944,3,51496,2014-09-04
89945,5,51496,2014-09-10
89946,1,51496,2014-09-15
89947,3,51496,2014-09-20
89948,3,51496,2014-09-28
89949,1,51496,2014-10-10
89950,7,51496,2014-10-15
89951,1,51496,2014-10-18
89952,3,51496,2014-10-30
89953,3,51496,2014-11-01
89954,4,51496,2014-11-10
89955,9,51496,2014-11-15
89956,5,51496,2014-11-23
89957,6,51496,2014-12-03
89958,4,51496,2014-12-07
89959,3,51496,2014-12-19
89960,8,51496,2014-12-25
89961,1,51496,2014-12-29
89962,10,51496,2015-01-03
89963,10,51496,2015-01-11
89964,10,51496,2015-01-21
89965,5,51496,2015-01-29
89966,7,51496,2015-02-06
89967,2,51496,2015-02-10
89968,2,51496,2015-02-14
89969,10,51496,2015-02-21
89970,3,51496,2015-03-04
89971,1,51496,2015-03-12
89972,1,51496,2015-03-16
89973,7,51496,2015-03-27
89974,8,51496,2015-03-28
89975,2,51496,2015-04-04
89976,10,51496,2015-04-16
89977,5,51496,2015-04-18
89978,5,51496,2015-04-27
89979,9,51496,2015-05-06
89980,7,51496,2015-05-09
89981,9,51496,2015-05-18
89982,9,51496,2015-05-25
89983,8,51496,2015-06-03
89984,4,51496,2015-06-07
89985,10,51496,2015-06-17
89986,10,51496,2015-06-26
89987,7,51496,2015-06-27
89988,1,51496,2015-07-05
89989,7,51496,2015-07-14
89990,2,51496,2015-07-22
89991,8,51496,2015-07-30
89992,10,51496,2015-08-03
89993,7,51496,2015-08-12
89994,10,51496,2015-08-16
89995,4,51496,2015-08-22
89996,5,51496,2015-08-30
89997,5,51496,2015-09-11
89998,4,51496,2015-09-12
89999,5,51496,2015-09-23
90000,10,51496,2015-09-28
90001,5,51496,2015-10-07
90002,5,51496,2015-10-14
90003,5,51496,2015-10-19
90004,3,51496,2015-10-30
90005,6,51496,2015-11-06
90006,6,51496,2015-11-08
90007,10,51496,2015-11-16
90008,8,51496,2015-11-21
90009,6,51496,2015-12-01
90010,4,51496,2015-12-07
90011,5,51496,2015-12-13
90012,2,51496,2015-12-24
90013,4,51496,2015-12-31
90014,2,51496,2016-01-07
90015,1,51496,2016-01-15
90016,3,51496,2016-01-22
90017,6,51496,2016-01-26
90018,9,51496,2016-02-04
90019,1,51496,2016-02-07
90020,10,51496,2016-02-13
90021,5,51496,2016-02-25
90022,5,51496,2016-03-02
90023,7,51496,2016-03-11
90024,8,51496,2016-03-12
90025,4,51496,2016-03-24
90026,2,51496,2016-03-27
90027,1,51496,2016-04-04
90028,2,51496,2016-04-11
90029,2,51496,2016-04-22
90030,2,51496,2016-04-23
90031,6,51496,2016-05-05
90032,2,51496,2016-05-10
90033,9,51496,2016-05-14
90034,1,51496,2016-05-23
90035,3,51496,2016-05-31
90036,9,51496,2016-06-09
90037,7,51496,2016-06-11
90038,5,51496,2016-06-19
90039,1,7784,2011-03-09
90040,3,7784,2011-03-13
90041,7,7784,2011-03-19
90042,3,7784,2011-03-26
90043,6,7784,2011-04-02
90044,8,7784,2011-04-10
90045,4,7784,2011-04-16
90046,4,7784,2011-04-28
90047,4,7784,2011-04-30
90048,8,7784,2011-05-13
90049,8,7784,2011-05-18
90050,3,7784,2011-05-21
90051,7,7784,2011-05-28
90052,5,7784,2011-06-07
90053,9,7784,2011-06-16
90054,9,7784,2011-06-22
90055,9,7784,2011-06-30
90056,9,7784,2011-07-04
90057,4,7784,2011-07-14
90058,9,7784,2011-07-22
90059,2,7784,2011-07-27
90060,4,7784,2011-08-05
90061,3,7784,2011-08-08
90062,9,7784,2011-08-14
90063,4,7784,2011-08-26
90064,10,7784,2011-08-27
90065,6,7784,2011-09-07
90066,6,7784,2011-09-16
90067,4,7784,2011-09-23
90068,8,7784,2011-09-26
90069,9,7784,2011-10-03
90070,10,7784,2011-10-14
90071,1,7784,2011-10-19
90072,10,7784,2011-10-27
90073,2,7784,2011-11-01
90074,7,7784,2011-11-05
90075,7,7784,2011-11-16
90076,3,7784,2011-11-22
90077,5,7784,2011-11-26
90078,5,7784,2011-12-04
90079,1,7784,2011-12-15
90080,6,7784,2011-12-18
90081,5,7784,2011-12-28
90082,2,7784,2012-01-01
90083,10,7784,2012-01-13
90084,4,7784,2012-01-17
90085,10,7784,2012-01-24
90086,9,7784,2012-01-31
90087,9,7784,2012-02-09
90088,1,7784,2012-02-12
90089,9,7784,2012-02-24
90090,8,7784,2012-03-02
90091,5,7784,2012-03-03
90092,9,7784,2012-03-12
90093,6,7784,2012-03-20
90094,10,7784,2012-03-26
90095,9,7784,2012-04-01
90096,5,7784,2012-04-10
90097,8,7784,2012-04-14
90098,1,7784,2012-04-24
90099,6,7784,2012-05-04
90100,10,7784,2012-05-05
90101,1,7784,2012-05-15
90102,2,7784,2012-05-25
90103,10,7784,2012-05-26
90104,2,7784,2012-06-08
90105,4,7784,2012-06-10
90106,3,7784,2012-06-20
90107,8,7784,2012-06-23
90108,7,7784,2012-07-05
90109,9,7784,2012-07-09
90110,4,7784,2012-07-14
90111,5,7784,2012-07-21
90112,2,7784,2012-07-29
90113,3,7784,2012-08-08
90114,6,7784,2012-08-14
90115,2,7784,2012-08-21
90116,4,7784,2012-08-27
90117,5,7784,2012-09-06
90118,1,7784,2012-09-09
90119,7,7784,2012-09-18
90120,3,7784,2012-09-23
90121,1,7784,2012-10-01
90122,4,7784,2012-10-08
90123,3,7784,2012-10-17
90124,6,7784,2012-10-22
90125,7,7784,2012-10-31
90126,8,7784,2012-11-09
90127,9,7784,2012-11-10
90128,4,7784,2012-11-19
90129,5,7784,2012-11-25
90130,7,7784,2012-12-06
90131,4,7784,2012-12-09
90132,7,7784,2012-12-19
90133,8,7784,2012-12-27
90134,5,7784,2013-01-02
90135,1,7784,2013-01-11
90136,1,7784,2013-01-16
90137,3,7784,2013-01-21
90138,8,7784,2013-02-01
90139,4,7784,2013-02-03
90140,2,7784,2013-02-11
90141,10,7784,2013-02-19
90142,7,7784,2013-02-28
90143,3,7784,2013-03-07
90144,9,7784,2013-03-12
90145,10,7784,2013-03-17
90146,5,7784,2013-03-27
90147,3,7784,2013-04-02
90148,5,7784,2013-04-06
90149,4,7784,2013-04-18
90150,10,7784,2013-04-25
90151,5,7784,2013-04-30
90152,2,7784,2013-05-05
90153,2,7784,2013-05-11
90154,3,7784,2013-05-24
90155,5,7784,2013-05-31
90156,3,7784,2013-06-04
90157,9,7784,2013-06-13
90158,6,7784,2013-06-18
90159,2,7784,2013-06-24
90160,1,7784,2013-07-01
90161,3,7784,2013-07-06
90162,8,7784,2013-07-18
90163,1,7784,2013-07-23
90164,8,7784,2013-08-01
90165,1,7784,2013-08-04
90166,1,7784,2013-08-15
90167,3,7784,2013-08-20
90168,8,7784,2013-08-30
90169,2,7784,2013-09-04
90170,2,7784,2013-09-09
90171,3,7784,2013-09-16
90172,10,7784,2013-09-21
90173,4,7784,2013-09-28
90174,8,7784,2013-10-06
90175,7,7784,2013-10-13
90176,10,7784,2013-10-21
90177,10,7784,2013-10-31
90178,10,7784,2013-11-06
90179,2,7784,2013-11-13
90180,4,7784,2013-11-20
90181,1,7784,2013-11-25
90182,9,7784,2013-12-01
90183,5,7784,2013-12-11
90184,8,7784,2013-12-15
90185,2,7784,2013-12-23
90186,3,7784,2013-12-29
90187,2,7784,2014-01-05
90188,3,7784,2014-01-15
90189,2,7784,2014-01-21
90190,6,7784,2014-01-27
90191,10,7784,2014-02-06
90192,5,7784,2014-02-09
90193,1,7784,2014-02-17
90194,6,7784,2014-02-28
90195,1,7784,2014-03-05
90196,3,7784,2014-03-12
90197,8,7784,2014-03-18
90198,8,7784,2014-03-25
90199,7,7784,2014-03-31
90200,10,7784,2014-04-09
90201,4,7784,2014-04-16
90202,7,7784,2014-04-24
90203,2,7784,2014-04-30
90204,1,7784,2014-05-06
90205,6,7784,2014-05-16
90206,9,7784,2014-05-21
90207,10,7784,2014-05-28
90208,7,7784,2014-06-06
90209,9,7784,2014-06-12
90210,8,7784,2014-06-14
90211,2,7784,2014-06-23
90212,4,7784,2014-06-28
90213,10,7784,2014-07-11
90214,8,7784,2014-07-18
90215,7,7784,2014-07-20
90216,5,7784,2014-07-29
90217,9,7784,2014-08-06
90218,8,7784,2014-08-12
90219,3,7784,2014-08-17
90220,6,7784,2014-08-24
90221,7,7784,2014-08-31
90222,9,7784,2014-09-08
90223,4,7784,2014-09-18
90224,3,7784,2014-09-20
90225,7,7784,2014-09-28
90226,10,7784,2014-10-08
90227,1,7784,2014-10-17
90228,8,7784,2014-10-19
90229,5,7784,2014-10-26
90230,3,7784,2014-11-06
90231,8,7784,2014-11-11
90232,6,7784,2014-11-21
90233,6,7784,2014-11-24
90234,8,7784,2014-11-29
90235,3,7784,2014-12-11
90236,2,7784,2014-12-15
90237,8,7784,2014-12-20
90238,5,7784,2014-12-28
90239,5,7784,2015-01-05
90240,9,7784,2015-01-10
90241,5,7784,2015-01-19
90242,7,7784,2015-01-30
90243,5,7784,2015-02-02
90244,2,7784,2015-02-07
90245,8,7784,2015-02-16
90246,6,7784,2015-02-25
90247,8,7784,2015-03-01
90248,10,7784,2015-03-12
90249,9,7784,2015-03-14
90250,7,7784,2015-03-21
90251,4,7784,2015-03-29
90252,7,7784,2015-04-08
90253,3,7784,2015-04-12
90254,7,7784,2015-04-21
90255,7,7784,2015-04-25
90256,1,7784,2015-05-08
90257,3,7784,2015-05-13
90258,9,7784,2015-05-17
90259,2,7784,2015-05-27
90260,7,7784,2015-05-30
90261,1,7784,2015-06-09
90262,2,7784,2015-06-18
90263,8,7784,2015-06-21
90264,8,7784,2015-06-30
90265,5,7784,2015-07-05
90266,8,7784,2015-07-13
90267,1,7784,2015-07-18
90268,7,7784,2015-07-26
90269,6,7784,2015-08-06
90270,8,7784,2015-08-09
90271,8,7784,2015-08-17
90272,1,7784,2015-08-27
90273,8,7784,2015-08-29
90274,1,7784,2015-09-10
90275,8,7784,2015-09-12
90276,7,7784,2015-09-22
90277,2,7784,2015-10-01
90278,6,7784,2015-10-07
90279,7,7784,2015-10-11
90280,3,7784,2015-10-18
90281,1,7784,2015-10-27
90282,8,7784,2015-11-01
90283,1,7784,2015-11-07
90284,6,7784,2015-11-20
90285,7,7784,2015-11-23
90286,7,7784,2015-12-04
90287,7,7784,2015-12-05
90288,9,7784,2015-12-15
90289,5,7784,2015-12-20
90290,3,7784,2016-01-01
90291,3,7784,2016-01-07
90292,6,7784,2016-01-12
90293,8,7784,2016-01-22
90294,1,7784,2016-01-25
90295,1,7784,2016-01-31
90296,1,7784,2016-02-07
90297,2,7784,2016-02-18
90298,5,7784,2016-02-22
90299,10,7784,2016-02-29
90300,3,7784,2016-03-07
90301,1,7784,2016-03-13
90302,2,7784,2016-03-23
90303,2,7784,2016-03-30
90304,7,7784,2016-04-06
90305,2,7784,2016-04-10
90306,5,7784,2016-04-21
90307,4,7784,2016-04-25
90308,10,7784,2016-05-01
90309,5,7784,2016-05-07
90310,8,7784,2016-05-16
90311,7,7784,2016-05-21
90312,10,7784,2016-06-02
90313,7,7784,2016-06-05
90314,9,7784,2016-06-13
90315,8,7784,2016-06-18
90316,6,389627,2011-02-04
90317,4,389627,2011-02-07
90318,3,389627,2011-02-17
90319,6,389627,2011-02-24
90320,2,389627,2011-02-26
90321,6,389627,2011-03-08
90322,9,389627,2011-03-18
90323,2,389627,2011-03-22
90324,9,389627,2011-03-29
90325,6,389627,2011-04-02
90326,8,389627,2011-04-11
90327,9,389627,2011-04-22
90328,8,389627,2011-04-29
90329,10,389627,2011-05-04
90330,2,389627,2011-05-08
90331,2,389627,2011-05-15
90332,8,389627,2011-05-25
90333,10,389627,2011-05-30
90334,5,389627,2011-06-08
90335,10,389627,2011-06-11
90336,10,389627,2011-06-18
90337,3,389627,2011-06-25
90338,1,389627,2011-07-04
90339,10,389627,2011-07-12
90340,6,389627,2011-07-19
90341,9,389627,2011-07-23
90342,8,389627,2011-07-31
90343,10,389627,2011-08-11
90344,10,389627,2011-08-18
90345,3,389627,2011-08-20
90346,6,389627,2011-08-29
90347,5,389627,2011-09-09
90348,10,389627,2011-09-13
90349,6,389627,2011-09-18
90350,8,389627,2011-09-24
90351,2,389627,2011-10-06
90352,7,389627,2011-10-13
90353,9,389627,2011-10-18
90354,5,389627,2011-10-25
90355,1,389627,2011-10-30
90356,9,389627,2011-11-11
90357,1,389627,2011-11-17
90358,1,389627,2011-11-25
90359,7,389627,2011-11-30
90360,5,389627,2011-12-09
90361,5,389627,2011-12-16
90362,6,389627,2011-12-18
90363,3,389627,2011-12-28
90364,10,389627,2012-01-03
90365,3,389627,2012-01-08
90366,1,389627,2012-01-20
90367,3,389627,2012-01-22
90368,1,389627,2012-01-28
90369,7,389627,2012-02-06
90370,9,389627,2012-02-11
90371,5,389627,2012-02-20
90372,5,389627,2012-02-27
90373,3,389627,2012-03-04
90374,1,389627,2012-03-14
90375,9,389627,2012-03-21
90376,8,389627,2012-03-24
90377,2,389627,2012-04-01
90378,4,389627,2012-04-12
90379,8,389627,2012-04-19
90380,7,389627,2012-04-21
90381,4,389627,2012-04-30
90382,7,389627,2012-05-05
90383,7,389627,2012-05-14
90384,1,389627,2012-05-19
90385,4,389627,2012-05-27
90386,1,389627,2012-06-07
90387,2,389627,2012-06-12
90388,4,389627,2012-06-22
90389,2,389627,2012-06-26
90390,10,389627,2012-07-04
90391,2,389627,2012-07-10
90392,6,389627,2012-07-15
90393,2,389627,2012-07-21
90394,6,389627,2012-07-31
90395,4,389627,2012-08-07
90396,4,389627,2012-08-13
90397,10,389627,2012-08-24
90398,5,389627,2012-08-26
90399,10,389627,2012-09-01
90400,4,389627,2012-09-13
90401,7,389627,2012-09-21
90402,5,389627,2012-09-22
90403,3,389627,2012-09-29
90404,3,389627,2012-10-10
90405,7,389627,2012-10-13
90406,1,389627,2012-10-23
90407,4,389627,2012-10-28
90408,8,389627,2012-11-04
90409,3,389627,2012-11-10
90410,2,389627,2012-11-22
90411,3,389627,2012-11-26
90412,7,389627,2012-12-06
90413,10,389627,2012-12-11
90414,5,389627,2012-12-20
90415,4,389627,2012-12-26
90416,6,389627,2013-01-04
90417,3,389627,2013-01-09
90418,1,389627,2013-01-13
90419,1,389627,2013-01-22
90420,8,389627,2013-01-28
90421,7,389627,2013-02-03
90422,8,389627,2013-02-11
90423,2,389627,2013-02-20
90424,10,389627,2013-02-25
90425,6,389627,2013-03-05
90426,5,389627,2013-03-13
90427,2,389627,2013-03-19
90428,10,389627,2013-03-28
90429,9,389627,2013-04-02
90430,5,389627,2013-04-12
90431,4,389627,2013-04-16
90432,8,389627,2013-04-20
90433,8,389627,2013-05-01
90434,4,389627,2013-05-08
90435,2,389627,2013-05-15
90436,6,389627,2013-05-20
90437,9,389627,2013-05-29
90438,5,389627,2013-06-03
90439,8,389627,2013-06-08
90440,1,389627,2013-06-16
90441,6,389627,2013-06-28
90442,9,389627,2013-07-01
90443,2,389627,2013-07-11
90444,6,389627,2013-07-18
90445,10,389627,2013-07-26
90446,4,389627,2013-07-30
90447,2,389627,2013-08-07
90448,10,389627,2013-08-16
90449,8,389627,2013-08-17
90450,7,389627,2013-08-28
90451,9,389627,2013-09-01
90452,4,389627,2013-09-07
90453,8,389627,2013-09-17
90454,3,389627,2013-09-23
90455,2,389627,2013-10-01
90456,2,389627,2013-10-05
90457,5,389627,2013-10-15
90458,9,389627,2013-10-23
90459,4,389627,2013-10-27
90460,10,389627,2013-11-07
90461,7,389627,2013-11-14
90462,6,389627,2013-11-20
90463,7,389627,2013-11-24
90464,1,389627,2013-12-02
90465,10,389627,2013-12-10
90466,9,389627,2013-12-14
90467,8,389627,2013-12-22
90468,1,389627,2013-12-30
90469,3,389627,2014-01-05
90470,10,389627,2014-01-14
90471,1,389627,2014-01-22
90472,8,389627,2014-01-30
90473,5,389627,2014-02-07
90474,3,389627,2014-02-10
90475,7,389627,2014-02-21
90476,2,389627,2014-02-24
90477,4,389627,2014-03-02
90478,2,389627,2014-03-12
90479,1,389627,2014-03-19
90480,1,389627,2014-03-22
90481,3,389627,2014-03-29
90482,1,389627,2014-04-08
90483,2,389627,2014-04-13
90484,10,389627,2014-04-25
90485,3,389627,2014-05-01
90486,1,389627,2014-05-09
90487,9,389627,2014-05-11
90488,9,389627,2014-05-20
90489,1,389627,2014-05-24
90490,1,389627,2014-06-06
90491,3,389627,2014-06-12
90492,1,389627,2014-06-15
90493,7,389627,2014-06-26
90494,1,389627,2014-07-04
90495,7,389627,2014-07-09
90496,9,389627,2014-07-12
90497,7,389627,2014-07-25
90498,2,389627,2014-08-01
90499,9,389627,2014-08-08
90500,8,389627,2014-08-09
90501,8,389627,2014-08-19
90502,8,389627,2014-08-29
90503,1,389627,2014-09-01
90504,4,389627,2014-09-06
90505,10,389627,2014-09-17
90506,1,389627,2014-09-26
90507,1,389627,2014-10-03
90508,6,389627,2014-10-06
90509,4,389627,2014-10-12
90510,10,389627,2014-10-24
90511,2,389627,2014-10-27
90512,6,389627,2014-11-04
90513,9,389627,2014-11-12
90514,9,389627,2014-11-21
90515,7,389627,2014-11-27
90516,1,389627,2014-11-29
90517,8,389627,2014-12-12
90518,2,389627,2014-12-14
90519,3,389627,2014-12-26
90520,5,389627,2014-12-30
90521,10,389627,2015-01-05
90522,9,389627,2015-01-11
90523,2,389627,2015-01-22
90524,7,389627,2015-01-25
90525,7,389627,2015-01-31
90526,4,389627,2015-02-10
90527,4,389627,2015-02-18
90528,5,389627,2015-02-23
90529,8,389627,2015-03-05
90530,9,389627,2015-03-13
90531,9,389627,2015-03-20
90532,10,389627,2015-03-21
90533,6,389627,2015-03-28
90534,2,389627,2015-04-04
90535,5,389627,2015-04-12
90536,5,389627,2015-04-18
90537,9,389627,2015-04-26
90538,8,389627,2015-05-02
90539,9,389627,2015-05-13
90540,3,389627,2015-05-17
90541,6,389627,2015-05-28
90542,4,389627,2015-06-01
90543,8,389627,2015-06-06
90544,2,389627,2015-06-15
90545,4,389627,2015-06-25
90546,4,389627,2015-06-30
90547,9,389627,2015-07-05
90548,1,389627,2015-07-17
90549,8,389627,2015-07-22
90550,5,389627,2015-07-27
90551,9,389627,2015-08-04
90552,9,389627,2015-08-13
90553,1,389627,2015-08-21
90554,1,389627,2015-08-27
90555,4,389627,2015-08-31
90556,5,389627,2015-09-11
90557,9,389627,2015-09-14
90558,5,389627,2015-09-23
90559,8,389627,2015-09-28
90560,2,389627,2015-10-08
90561,5,389627,2015-10-15
90562,5,389627,2015-10-21
90563,10,389627,2015-10-29
90564,1,389627,2015-11-01
90565,1,389627,2015-11-09
90566,10,389627,2015-11-17
90567,1,389627,2015-11-27
90568,4,389627,2015-12-01
90569,10,389627,2015-12-08
90570,10,389627,2015-12-13
90571,3,389627,2015-12-21
90572,2,389627,2015-12-29
90573,3,389627,2016-01-02
90574,9,389627,2016-01-09
90575,4,389627,2016-01-20
90576,4,389627,2016-01-26
90577,10,389627,2016-02-05
90578,10,389627,2016-02-08
90579,8,389627,2016-02-13
90580,3,389627,2016-02-22
90581,6,389627,2016-03-03
90582,2,389627,2016-03-10
90583,9,389627,2016-03-15
90584,7,389627,2016-03-20
90585,6,389627,2016-03-28
90586,4,389627,2016-04-05
90587,9,389627,2016-04-14
90588,8,389627,2016-04-19
90589,4,389627,2016-04-27
90590,8,389627,2016-05-06
90591,6,389627,2016-05-11
90592,3,389627,2016-05-19
90593,3,389627,2016-05-23
90594,4,389627,2016-06-01
90595,8,389627,2016-06-04
90596,6,389627,2016-06-17
90597,1,389627,2016-06-18
90598,3,7896527,2012-02-23
90599,5,7896527,2012-02-26
90600,4,7896527,2012-03-08
90601,2,7896527,2012-03-11
90602,3,7896527,2012-03-21
90603,7,7896527,2012-03-25
90604,4,7896527,2012-04-06
90605,5,7896527,2012-04-08
90606,1,7896527,2012-04-17
90607,3,7896527,2012-04-25
90608,8,7896527,2012-04-29
90609,1,7896527,2012-05-06
90610,2,7896527,2012-05-14
90611,2,7896527,2012-05-23
90612,2,7896527,2012-05-27
90613,9,7896527,2012-06-07
90614,5,7896527,2012-06-12
90615,1,7896527,2012-06-21
90616,9,7896527,2012-06-29
90617,10,7896527,2012-07-03
90618,5,7896527,2012-07-10
90619,2,7896527,2012-07-18
90620,6,7896527,2012-07-26
90621,1,7896527,2012-07-31
90622,9,7896527,2012-08-07
90623,4,7896527,2012-08-17
90624,9,7896527,2012-08-22
90625,8,7896527,2012-08-28
90626,6,7896527,2012-09-06
90627,4,7896527,2012-09-10
90628,10,7896527,2012-09-16
90629,9,7896527,2012-09-25
90630,8,7896527,2012-10-02
90631,9,7896527,2012-10-06
90632,6,7896527,2012-10-13
90633,5,7896527,2012-10-21
90634,6,7896527,2012-11-02
90635,7,7896527,2012-11-04
90636,6,7896527,2012-11-14
90637,4,7896527,2012-11-21
90638,5,7896527,2012-11-26
90639,6,7896527,2012-12-01
90640,6,7896527,2012-12-08
90641,5,7896527,2012-12-18
90642,3,7896527,2012-12-23
90643,6,7896527,2013-01-03
90644,5,7896527,2013-01-07
90645,1,7896527,2013-01-15
90646,5,7896527,2013-01-25
90647,3,7896527,2013-01-27
90648,3,7896527,2013-02-03
90649,7,7896527,2013-02-15
90650,9,7896527,2013-02-22
90651,6,7896527,2013-03-01
90652,10,7896527,2013-03-02
90653,2,7896527,2013-03-15
90654,4,7896527,2013-03-20
90655,6,7896527,2013-03-27
90656,6,7896527,2013-04-01
90657,4,7896527,2013-04-06
90658,6,7896527,2013-04-16
90659,7,7896527,2013-04-25
